,recipe_id,recipe_name,image_url,ingredients,cooking_directions,nutritions
10,6674,Hawaiian Sweet Bread,https://images.media-allrecipes.com/userphotos/720x405/2692064.jpg,"['warm water', 'white sugar', 'all-purpose flour', 'salt', 'dry milk powder', 'dry potato flakes', 'active dry yeast', 'vanilla extract', 'lemon extract', 'eggs', 'margarine']","[""'Measure ingredients into the bread machine in the order suggested by the manufacturer."", 'Set machine for dough.', 'Place dough in a 9x5 inch loaf pan. Allow to rise until doubled. Preheat the oven to 350 degrees F (175 degrees C).', ""Bake in the preheated oven for about 30 minutes. Crust should be golden and bread should sound hollow when thumped.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 4.849611, 'percentDailyValue': '0', 'displayValue': '4.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 165.3292, 'percentDailyValue': '7', 'displayValue': '165', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 24.49912, 'percentDailyValue': '8', 'displayValue': '24.5', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 149.7173, 'percentDailyValue': '7', 'displayValue': '150', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 3.778855, 'percentDailyValue': '6', 'displayValue': '3.8', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 0.8709119, 'percentDailyValue': '3', 'displayValue': '0.9', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 4.151326, 'percentDailyValue': '8', 'displayValue': '4.2', 'unit': 'g'}}"
11,6675,The Best Corn Bread You'll Ever Eat,https://images.media-allrecipes.com/userphotos/720x405/1111343.jpg,"['egg', 'milk', 'vegetable oil', 'self-rising corn meal mix', 'cream-style corn', 'sour cream']","[""'Prep"", '5 m', 'Cook', '30 m', 'Ready In', '35 m', 'Heat oven to 425 degrees F (220 degrees C). Grease a 9 inch iron skillet.', 'In a large bowl, beat the egg. Add milk, oil, sour cream, cream corn, and cornmeal mix; stir until cornmeal is just dampened. Pour batter into greased skillet.', ""Bake for 25 to 30 minutes, or until knife inserted in center comes out clean.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 2.901677, 'percentDailyValue': '0', 'displayValue': '2.9', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 772.127, 'percentDailyValue': '31', 'displayValue': '772', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 40.83863, 'percentDailyValue': '13', 'displayValue': '40.8', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 327.5637, 'percentDailyValue': '16', 'displayValue': '328', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 15.85763, 'percentDailyValue': '24', 'displayValue': '15.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 3.169333, 'percentDailyValue': '13', 'displayValue': '3.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 6.35725, 'percentDailyValue': '13', 'displayValue': '6.4', 'unit': 'g'}}"
12,6676,No Knead Refrigerator Rolls,http://images.media-allrecipes.com/userphotos/250x250/359621.jpg,"['active dry yeast', 'warm water', 'white sugar', 'salt', 'shortening', 'all-purpose flour', 'egg']","[""'In a large bowl, dissolve yeast in warm water and set aside to proof."", 'In another bowl, mix together sugar, salt, shortening, and egg with an electric mixer at low speed. Add mixture to yeast, and stir in flour. The last 3 cups of flour will have to be mixed in by hand.', 'Cover dough with a damp cloth, and place in refrigerator. Punch down occasionally as dough rises. You can leave dough in refrigerator overnight.', 'Two hours before baking, shape the dough into rolls. Place on greased pans, baking trays or muffin pans. Let rise 2 hours.', ""Bake at 400 degrees F ( 205 degrees C) for 8 to 10 minutes.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 2.135183, 'percentDailyValue': '0', 'displayValue': '2.1', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 99.17562, 'percentDailyValue': '4', 'displayValue': '99', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 15.15124, 'percentDailyValue': '5', 'displayValue': '15.2', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 81.71146, 'percentDailyValue': '4', 'displayValue': '82', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 1.354385, 'percentDailyValue': '2', 'displayValue': '1.4', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.5357813, 'percentDailyValue': '2', 'displayValue': '0.5', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 2.023234, 'percentDailyValue': '4', 'displayValue': '2', 'unit': 'g'}}"
13,6677,Sourdough Starter I,http://images.media-allrecipes.com/userphotos/250x250/906669.jpg,"['instant mashed potato flakes', 'white sugar', 'warm water', 'active dry yeast']","[""'Prep"", '10 m', 'Ready In', '3 d 11 h 20 m', 'Combine instant potatoes, sugar, water, and yeast in a covered container. Let the starter sit on a counter for 5 days, stirring daily with a wooden spoon.', 'On the morning of the fifth day, feed the starter with 3 tablespoons instant potatoes, 3 tablespoons sugar, and 1 cup warm water. In the evening, take out 1 cup of the starter to use in a sourdough recipe. Refrigerate the remaining starter.', ""Every five days, feed the starter 3 tablespoons instant potatoes, 3 tablespoons sugar and 1 cup water. If starter is to be used in a recipe, let the fed starter rest at room temperature 6 hours before use. If starter is not being used in a recipe, keep refrigerated and discard 1 cup of starter after each feeding.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 9.394216, 'percentDailyValue': '0', 'displayValue': '9.4', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 3.252098, 'percentDailyValue': '< 1', 'displayValue': '3', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 11.9343, 'percentDailyValue': '4', 'displayValue': '11.9', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 50.64011, 'percentDailyValue': '3', 'displayValue': '51', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 0.1290252, 'percentDailyValue': '< 1', 'displayValue': '0.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 0.6320323, 'percentDailyValue': '3', 'displayValue': '0.6', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 1.042553, 'percentDailyValue': '2', 'displayValue': '1', 'unit': 'g'}}"
14,6680,Pumpkin Bread I,http://images.media-allrecipes.com/userphotos/250x250/918150.jpg,"['all-purpose flour', 'baking soda', 'salt', 'baking powder', 'white sugar', 'ground cinnamon', 'pumpkin pie spice', 'applesauce', 'eggs lightly beaten', 'pumpkin puree', 'water', 'chopped walnuts (optional)']","[""'Prep"", '25 m', 'Cook', '50 m', 'Ready In', '1 h 15 m', 'Preheat oven to 350 degrees F (175 degrees C). Grease three 7 1/2 x 3 1/2-inch loaf pans.', 'In a large mixing bowl combine the flour, soda, salt, baking powder, sugar, cinnamon, and pumpkin pie spice. Stir well. Add applesauce, eggs, pumpkin, and water. Mix batter until well combined. Stir in nuts. Pour batter into prepared pans.', ""Bake until tester inserted in the center of each loaf comes out clean, 50 to 60 minutes.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 26.77365, 'percentDailyValue': '0', 'displayValue': '26.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 267.1147, 'percentDailyValue': '11', 'displayValue': '267', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 42.04067, 'percentDailyValue': '14', 'displayValue': '42', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 201.8985, 'percentDailyValue': '10', 'displayValue': '202', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 2.66137, 'percentDailyValue': '4', 'displayValue': '2.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.353813, 'percentDailyValue': '5', 'displayValue': '1.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 3.523075, 'percentDailyValue': '7', 'displayValue': '3.5', 'unit': 'g'}}"
15,6681,Sy's Challah,https://images.media-allrecipes.com/userphotos/720x405/1141764.jpg,"['white sugar', 'salt', 'vegetable oil', 'warm water', 'active dry yeast', 'eggs', 'all-purpose flour', 'egg', 'poppy seeds (optional)']","[""'Place sugar, salt, and oil in either a mixing bowl for an electric mixer with a dough hook or any large bowl. Add hot water, and stir to dissolve the sugar and salt. Stir in yeast, and let stand until mixture gets foamy. Add slightly beaten eggs."", 'If using an electric mixer, add 4 1/2 cups of flour to the yeast mixture. Mix until flour is mixed in, and dough gets stringy. This stringiness indicates that the gluten has developed. Continue to add flour until dough is all on dough hook; 1 or 2 cups is usually sufficient. Let hook continue to knead for several minutes. Dough should be smooth and elastic. To knead by hand, stir 4 1/2 cups of flour in to the yeast mixture. Turn soft dough onto lightly floured surface, and work in 1 to 2 cups of flour. Knead until smooth and elastic, about 8 to 10 minutes.', 'Place dough into a greased bowl, and turn several times to coat the surface. Cover bowl with a damp cloth. Let dough rise until doubled in bulk. Punch down after first rising, and allow to rise a second time. The first rising is about 1 hour, the second about 45 minutes. Two risings makes for a better bread, but if time is a problem just do one.', 'Divide dough in half, and divide each half into three or four equal parts. Make two braids, and place both breads on a greased baking sheet. Cover, and allow to rise until doubled. Brush with beaten egg. Sprinkle with poppy seeds, if desired.', ""Bake at 350 degrees F (175 degrees C) for 35 minutes until golden brown. Allow loaves to cool on a wire rack.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 2.277915, 'percentDailyValue': '0', 'displayValue': '2.3', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 303.3418, 'percentDailyValue': '12', 'displayValue': '303', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 26.29971, 'percentDailyValue': '8', 'displayValue': '26.3', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 157.5738, 'percentDailyValue': '8', 'displayValue': '158', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 3.609533, 'percentDailyValue': '6', 'displayValue': '3.6', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 1.00125, 'percentDailyValue': '4', 'displayValue': '1', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 4.563015, 'percentDailyValue': '9', 'displayValue': '4.6', 'unit': 'g'}}"
16,6682,Onion Bread I,http://images.media-allrecipes.com/userphotos/250x250/340352.jpg,"['active dry yeast', 'warm water', 'milk', 'white sugar', 'salt', 'margarine', 'all-purpose flour', 'dry onion soup mix']","[""'Warm the milk in a small saucepan until it bubbles, then remove from heat. Let cool until lukewarm. In a large bowl, stir together yeast, warm water, and 1 teaspoon sugar. Set aside to proof."", 'Add milk, 2 2/3 tablespoons sugar, salt, butter or margarine, flour, and soup mix to the yeast in the bowl. Combine until dough forms, and then turn out on a lightly floured surface. Knead until dough is elastic. Oil a large bowl. Place the dough in the bowl, and turn several times to coat. Cover the bowl with a damp cloth, and set aside in a warm place to rise for 30 minutes.', 'Divide dough in half. Shape into loaves, and place into two greased 8 1/2 x 4 1/2 inch bread pans. Set aside to rise for 30 minutes.', ""Bake at 375 degrees F (190 degrees C) for 40 minutes. Loaf will sound hollow when done.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 2.669941, 'percentDailyValue': '0', 'displayValue': '2.7', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 370.3316, 'percentDailyValue': '15', 'displayValue': '370', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 28.32026, 'percentDailyValue': '9', 'displayValue': '28.3', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 151.3637, 'percentDailyValue': '8', 'displayValue': '151', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 2.093119, 'percentDailyValue': '3', 'displayValue': '2.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.071223, 'percentDailyValue': '4', 'displayValue': '1.1', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 4.349715, 'percentDailyValue': '9', 'displayValue': '4.3', 'unit': 'g'}}"
17,6683,Grandma VanDoren's White Bread,http://images.media-allrecipes.com/userphotos/720x405/3261061.jpg,"['warm water', 'active dry yeast', 'salt', 'vegetable oil', 'white sugar', 'bread flour']","[""'In a large bowl, combine warm water, yeast, salt, oil, sugar, and 4 cups flour. Mix thoroughly, and let sponge rise until doubled in size."", 'Gradually add about 4 cups flour, kneading until smooth. Place dough in a greased bowl, and turn several times to coat. Cover with a damp cloth. Allow to rise until doubled.', 'Punch down the dough, let it rest a few minutes. Divide dough into three equal parts. Shape into loaves, and place in three 8 1/2 x 4 1/2 inch greased bread pans. Let rise until almost doubled.', ""Bake at 350 degrees F (175 degrees C) for 35 to 45 minutes. The loaves may need to be covered for the last few minutes with foil to prevent excess browning.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 2.869656, 'percentDailyValue': '0', 'displayValue': '2.9', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 195.4914, 'percentDailyValue': '8', 'displayValue': '195', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 25.24058, 'percentDailyValue': '8', 'displayValue': '25.2', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 137.11, 'percentDailyValue': '7', 'displayValue': '137', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 2.079155, 'percentDailyValue': '3', 'displayValue': '2.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.9406667, 'percentDailyValue': '4', 'displayValue': '0.9', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 4.030244, 'percentDailyValue': '8', 'displayValue': '4', 'unit': 'g'}}"
18,6684,Italian Bread I,http://images.media-allrecipes.com/userphotos/720x405/422084.jpg,"['chopped sun-dried tomatoes', 'all-purpose flour', 'white sugar', 'baking powder', 'baking soda', 'salt', 'dried rosemary', 'dried parsley', 'shredded sharp Cheddar cheese', 'chopped green onions', 'egg', 'buttermilk', 'olive oil', 'crushed garlic']","[""'Preheat oven to 350 degrees F (175 degrees C). Grease a 9 x 5 loaf pan."", 'Whisk together the oil, egg, and buttermilk in a small bowl.', 'In a large bowl, whisk together flour, sugar, baking powder, soda, salt, and dried herbs. Stir in cheese and onions. Pour buttermilk mixture into the flour mixture, and stir to combine. Add garlic and tomatoes until evenly distributed. Spread batter into prepared pan. Smooth top, and tap pan on counter to remove bubbles.', ""Bake for 60 to 65 minutes, until golden. Cool loaf on wire rack.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 4.201176, 'percentDailyValue': '0', 'displayValue': '4.2', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 317.1432, 'percentDailyValue': '13', 'displayValue': '317', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 24.85347, 'percentDailyValue': '8', 'displayValue': '24.9', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 202.5045, 'percentDailyValue': '10', 'displayValue': '203', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 8.185939, 'percentDailyValue': '13', 'displayValue': '8.2', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.010927, 'percentDailyValue': '4', 'displayValue': '1', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 7.358854, 'percentDailyValue': '15', 'displayValue': '7.4', 'unit': 'g'}}"
19,6685,Sunday Dinner Rolls,http://images.media-allrecipes.com/userphotos/250x250/196189.jpg,"['active dry yeast', 'warm water', 'white sugar', 'white sugar', 'eggs', 'warm water', 'vegetable oil', 'salt', 'all-purpose flour']","['\'directions\': u""In a large bowl, stir yeast, 1/4 cup warm water, and a pinch of sugar.', ""In another bowl, beat eggs in 1 cup warm water; add oil and salt. Mix egg mixture into yeast, and add sugar. Gradually add flour. Cover with a damp cloth, and allow to stand at room temperature for 1 hour, then place in the refrigerator and allow to rise overnight. This dough is rather sticky, and will raise to at least twice it's size."", 'Divide the dough into 4 equal parts. Roll each section out into a circle on a floured board or wax paper. Cut into pizza slice shapes, and roll slices large end to small end. Place on greased flat baking pans, and allow to rise for 2 hours.', 'Bake at 375 degrees F (190 degrees C) for 8 minutes.""']","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 3.21966, 'percentDailyValue': '0', 'displayValue': '3.2', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 77.46812, 'percentDailyValue': '3', 'displayValue': '77', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 15.18668, 'percentDailyValue': '5', 'displayValue': '15.2', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 104.5912, 'percentDailyValue': '5', 'displayValue': '105', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 3.911313, 'percentDailyValue': '6', 'displayValue': '3.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 0.4678125, 'percentDailyValue': '2', 'displayValue': '0.5', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 2.090969, 'percentDailyValue': '4', 'displayValue': '2.1', 'unit': 'g'}}"
20,6686,Banana Wheat Bread,https://images.media-allrecipes.com/userphotos/250x250/202505.jpg,"['wheat flour', 'wheat germ', 'salt', 'baking soda', 'mashed bananas', 'vegetable oil', 'honey', 'eggs', 'vanilla extract', 'chopped pecans']","[""'Grease a 9 x 5 inch loaf pan. Preheat oven to 350 degrees (175 degrees C)."", 'Combine oil, honey, eggs, vanilla, and mashed bananas in a bowl.', 'In a large bowl, whisk together flour, wheat germ, salt, and baking soda. Make a well in dry ingredients, and add the banana mixture. Mix together until dry ingredients are moistened. Stir in nuts. Pour batter into prepared pan.', ""Bake 1 hour in preheated oven. Test for doneness, and cool on wire rack.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 15.42783, 'percentDailyValue': '0', 'displayValue': '15.4', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 312.5029, 'percentDailyValue': '13', 'displayValue': '313', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 34.61486, 'percentDailyValue': '11', 'displayValue': '34.6', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 232.1317, 'percentDailyValue': '12', 'displayValue': '232', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 9.680083, 'percentDailyValue': '15', 'displayValue': '9.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 3.99175, 'percentDailyValue': '16', 'displayValue': '4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 5.146802, 'percentDailyValue': '10', 'displayValue': '5.1', 'unit': 'g'}}"
21,6687,Banana Bread,http://images.media-allrecipes.com/userphotos/720x405/4480205.jpg,"['all-purpose flour', 'baking soda', 'salt', 'white sugar', 'eggs beaten', 'butter', 'bananas mashed']","[""'Prep"", '15 m', 'Cook', '1 h', 'Ready In', '1 h 15 m', 'Grease and flour two 7x3 inch loaf pans. Preheat oven to 350 degrees F (175 degrees C).', 'In one bowl, whisk together flour, soda, salt, and sugar. Mix in slightly beaten eggs, melted butter, and mashed bananas. Stir in nuts if desired. Pour into prepared pans.', ""Bake at 350 degrees F (175 degrees C) for 1 hour, or until a wooden toothpick inserted in the center comes out clean.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 15.27653, 'percentDailyValue': '0', 'displayValue': '15.3', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 180.9669, 'percentDailyValue': '7', 'displayValue': '181', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 26.54368, 'percentDailyValue': '9', 'displayValue': '26.5', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 145.0911, 'percentDailyValue': '7', 'displayValue': '145', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 3.685977, 'percentDailyValue': '6', 'displayValue': '3.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.8916562, 'percentDailyValue': '4', 'displayValue': '0.9', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 2.268108, 'percentDailyValue': '5', 'displayValue': '2.3', 'unit': 'g'}}"
22,6688,Candied Fruit Bread,http://images.media-allrecipes.com/userphotos/250x250/325017.jpg,"['sifted all-purpose flour', 'baking powder', 'salt', 'ground cinnamon', 'white sugar', 'chopped candied citron', 'currants', 'chopped candied cherries', 'chopped candied lemon peel', 'chopped blanched almonds', 'chopped pecans', 'milk', 'eggs', 'butter']","[""'Grease an 8 x 5 inch loaf tin thoroughly. Preheat oven to 375 degrees F (190 degrees C)."", 'In a small bowl, beat the eggs well. Add milk and melted butter or shortening, and mix well.', 'Sift together flour, baking powder, salt, and cinnamon into a large mixing bowl. Add sugar, prepared fruits and nuts, and mix well. Add egg mixture to fruit and nut mixture, stirring just enough to blend. Turn batter into greased loaf tin. Let stand for 20 minutes.', ""Place pan in center of oven on middle rack. Bake for 60 to 70 minutes. Turn out on wire rack, and allow to cool for several hours before slicing.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 36.40935, 'percentDailyValue': '0', 'displayValue': '36.4', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 638.1682, 'percentDailyValue': '26', 'displayValue': '638', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 80.09755, 'percentDailyValue': '26', 'displayValue': '80.1', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 482.3978, 'percentDailyValue': '24', 'displayValue': '482', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 14.99928, 'percentDailyValue': '23', 'displayValue': '15', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 3.247883, 'percentDailyValue': '13', 'displayValue': '3.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 9.813834, 'percentDailyValue': '20', 'displayValue': '9.8', 'unit': 'g'}}"
23,6690,Mother's Banana Bread,http://images.media-allrecipes.com/userphotos/250x250/202383.jpg,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'white sugar', 'butter', 'eggs', 'mashed banana', 'chopped walnuts']","[""'Prep"", '15 m', 'Cook', '1 h', 'Ready In', '1 h 15 m', 'Grease an 8x4 inch loaf pan. Preheat oven to 350 degrees F (175 degrees C).', 'In a large mixing bowl, sift together flour, baking powder, baking soda, salt, and sugar. Add butter, eggs, nuts, and mashed banana. Beat until well blended.', ""Pour batter into prepared pan and bake about 1 hour, or until a toothpick inserted in the center of the loaf comes out clean.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 13.63864, 'percentDailyValue': '0', 'displayValue': '13.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 253.0179, 'percentDailyValue': '10', 'displayValue': '253', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 30.25075, 'percentDailyValue': '10', 'displayValue': '30.3', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 215.458, 'percentDailyValue': '11', 'displayValue': '215', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 9.362278, 'percentDailyValue': '14', 'displayValue': '9.4', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.307846, 'percentDailyValue': '5', 'displayValue': '1.3', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 3.931841, 'percentDailyValue': '8', 'displayValue': '3.9', 'unit': 'g'}}"
